Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,4.961,5.903,0.942,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,7.117,8.368,1.251,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,14.541,15.791,1.250,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,23.424,23.926,0.502,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,26.050,41.051,15.001,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,28.932,30.929,1.997,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,37.563,40.579,3.016,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,48.892,52.957,4.065,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,55.690,56.453,0.763,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,57.074,57.701,0.627,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,61.795,74.046,12.251,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,81.982,84.483,2.501,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,84.670,108.820,24.150,And steering wheel,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,95.314,97.814,2.500,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,111.218,113.224,2.006,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,111.508,114.679,3.171,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,126.776,133.278,6.502,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,136.370,136.620,0.250,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,136.661,137.854,1.193,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look up,Human,TV,STATE,141.040,141.539,0.499,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,141.541,155.627,14.086,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,157.474,179.975,22.501,A MPV on the next lane; Kept watching until passed the vehicle,In the construction area. Only two lanes and many cars.
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Environment,Construction,Environment,,STATE,170.226,264.328,94.102,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,182.876,201.126,18.250,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,202.311,225.310,22.999,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,232.062,245.062,13.000,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,247.701,255.898,8.197,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,260.119,266.369,6.250,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,267.338,270.090,2.752,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,TV,STATE,269.002,280.502,11.500,有车passing by，有个truck。等truck完全过去之后才低头。,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Environment,Trucks,Environment,,STATE,275.010,278.770,3.760,,
21no,2022-10-18 11:48:01,Participant 21 without prototype,syn-gp21-no.mp4,765.230,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,288.647,315.584,26.937,,"look down when the truck didn't totally pass by.
"
