Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,TV,STATE,243.619,252.619,9.000,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,256.459,268.125,11.666,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,256.869,261.879,5.010,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,275.185,298.374,23.189,"Lost patience. Looking also at the interior, another seat, leaning at the seat...",
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,294.375,297.386,3.011,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,321.872,325.414,3.542,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look up,Human,TV,STATE,323.355,324.618,1.263,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look up,Human,TV,STATE,332.762,334.368,1.606,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,345.767,354.620,8.853,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,359.072,367.129,8.057,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,363.376,365.879,2.503,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,373.130,377.630,4.500,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look up,Human,TV,STATE,382.118,384.872,2.754,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,386.280,390.621,4.341,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,399.363,406.128,6.765,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Environment,Turning,Environment,,STATE,408.516,421.117,12.601,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,412.373,417.243,4.870,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,424.004,432.121,8.117,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Other behaviours,Human,,STATE,427.123,431.375,4.252,Yawn,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,439.121,451.573,12.452,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,TV,STATE,453.959,475.372,21.413,"Included other behaviors such as yawning, leaning on the seat.","Followed by yawning, but no looking up again."
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Environment,Turning,Environment,,STATE,454.620,471.869,17.249,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,479.134,483.630,4.496,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,498.130,500.632,2.502,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,514.642,518.386,3.744,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,515.406,536.373,20.967,Watching outside more like for relax,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,538.320,560.623,22.303,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,566.484,586.147,19.663,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,589.785,606.874,17.089,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,600.131,605.139,5.008,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Deceleration,Vehicle,,STATE,609.568,611.618,2.050,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look up,Human,TV,STATE,612.851,613.873,1.022,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,TV,STATE,615.888,635.622,19.734,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Other behaviours,Human,,STATE,617.868,634.868,17.000,Play on the phone,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,646.120,654.872,8.752,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,656.436,664.620,8.184,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,667.370,670.870,3.500,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Other behaviours,Human,,STATE,683.368,684.370,1.002,Smile,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,683.375,697.375,14.000,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,683.884,688.418,4.534,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,699.745,708.161,8.416,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,713.533,724.200,10.667,,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Human,Other behaviours,Human,,STATE,713.627,717.875,4.248,Yawn,
02with,2022-10-11 15:39:34,Partici[ant 02 with prototype.,syn-gp02-with.mp4,768.130,30.0,Rainy,Vehicle,End of the trial,,,POINT,724.619,724.619,NA,,
