Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Environment,Turning,Environment,,STATE,438.121,450.871,12.750,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,453.620,467.623,14.003,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Environment,Turning,Environment,,STATE,483.121,499.871,16.750,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,484.871,519.868,34.997,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,508.870,513.370,4.500,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,523.684,548.544,24.860,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Other behaviours,Human,,STATE,550.119,553.120,3.001,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,TV,STATE,550.404,561.123,10.719,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,555.121,560.129,5.008,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,571.871,576.129,4.258,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,594.964,597.625,2.661,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,TV,STATE,619.372,620.873,1.501,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,627.372,642.121,14.749,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look up,Human,"window,TV",STATE,645.121,648.008,2.887,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,Deceleration,Vehicle,,STATE,649.368,651.869,2.501,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,TV,STATE,650.123,677.120,26.997,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,691.870,700.623,8.753,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,722.621,726.621,4.000,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look up,Human,TV,STATE,728.121,730.871,2.750,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,732.371,743.324,10.953,,
11no,2022-10-13 14:20:32,Participant 11 without prototype,syn-nikkie11-no.mp4,755.520,30.0,Cloudy,Vehicle,End of the trial,,,POINT,751.869,751.869,NA,,
