Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,24.655,30.403,5.748,Smile,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,29.373,32.622,3.249,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,37.631,39.119,1.488,Stretch,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,38.156,40.622,2.466,"Stretching leads to this look up.
",
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,45.786,48.375,2.589,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,78.205,80.629,2.424,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,81.125,83.369,2.244,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,90.623,93.871,3.248,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,91.959,94.376,2.417,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,96.369,99.377,3.008,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,window,STATE,107.124,109.620,2.496,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,111.373,117.370,5.997,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,142.875,146.875,4.000,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,165.872,168.625,2.753,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,174.373,178.627,4.254,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,183.371,192.873,9.502,Also glanced at the roof,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,193.460,208.528,15.068,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,198.870,201.621,2.751,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,208.868,210.353,1.485,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,221.627,223.867,2.240,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,222.371,224.877,2.506,Smile,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,225.120,227.621,2.501,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,226.372,229.122,2.750,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,244.376,245.371,0.995,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,267.369,271.621,4.252,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,271.373,275.125,3.752,"Smile
",
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,271.789,272.870,1.081,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,298.622,302.629,4.007,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,316.865,318.064,1.199,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,320.376,324.376,4.000,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,TV,STATE,320.620,330.370,9.750,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,335.239,336.124,0.885,look down right,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,336.124,347.371,11.247,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Environment,Trucks,Environment,,STATE,366.618,369.370,2.752,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,375.972,384.119,8.147,"At the beginning, looked at the right window, which we don't have the view. Maybe some car passing by triggering that.Or because another road merging in.",
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,379.619,382.872,3.253,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,395.122,398.154,3.032,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,411.718,418.125,6.407,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,411.718,417.375,5.657,Yawn---Triggered the looking around,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,425.619,436.595,10.976,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,426.868,432.122,5.254,Sleep,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Environment,Turning,Environment,,STATE,427.622,441.374,13.752,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,437.620,446.871,9.251,"Yawn included. Sleepness triggered the looking around.
",
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,441.370,447.117,5.747,Yawn,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,447.118,452.367,5.249,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,459.375,492.121,32.746,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Environment,Turning,Environment,,STATE,477.433,497.121,19.688,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,495.121,531.876,36.755,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,496.122,504.157,8.035,Yawn,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,510.183,513.369,3.186,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,516.119,518.386,2.267,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Environment,Trucks,Environment,,STATE,522.625,534.143,11.518,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,533.876,539.121,5.245,Yawn,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,546.625,548.874,2.249,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,551.032,552.374,1.342,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,554.874,558.875,4.001,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,575.868,576.877,1.009,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,581.119,583.871,2.752,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,"window,TV",STATE,584.618,587.120,2.502,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,592.081,598.369,6.288,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,599.310,611.121,11.811,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,615.371,619.632,4.261,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Deceleration,Vehicle,,STATE,629.210,631.879,2.669,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,TV,STATE,629.369,634.870,5.501,Obviously triggered by sudden brake.,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,window,STATE,638.368,646.169,7.801,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,656.077,687.561,31.484,Play on her own phone,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,"window,TV",STATE,688.870,693.119,4.249,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,691.368,697.870,6.502,Yawn,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look around,Human,TV,STATE,709.271,720.124,10.853,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,Lane change,Vehicle,,STATE,721.869,725.374,3.505,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,726.094,727.119,1.025,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,window,STATE,730.038,731.371,1.333,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,window,STATE,732.621,734.871,2.250,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Look up,Human,TV,STATE,736.122,739.118,2.996,,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Human,Other behaviours,Human,,STATE,736.871,738.125,1.254,Stretch,
02no,2022-10-11 13:18:36,Participant 02 without prototype,syn-gp02-no.mp4,742.630,30.0,Rainy,Vehicle,End of the trial,,,POINT,739.375,739.375,NA,,
