Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,67.119,69.119,2.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,88.370,91.620,3.250,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,89.581,100.619,11.038,"triggered by continously high quickness lane changing, the participant's body also moved.",
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,94.369,96.623,2.254,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,102.617,116.120,13.503,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,105.119,106.872,1.753,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,118.619,127.869,9.250,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,128.647,129.618,0.971,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,130.994,131.868,0.874,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,132.868,138.622,5.754,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Other behaviours,Human,,STATE,139.374,142.370,2.996,SMILE,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,142.110,144.619,2.509,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,146.620,149.870,3.250,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,146.636,147.618,0.982,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,148.620,151.620,3.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,152.369,160.621,8.252,Look through another window very intentionally.,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Environment,Trucks,Environment,,STATE,166.869,173.871,7.002,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,172.118,176.367,4.249,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Other behaviours,Human,,STATE,173.119,175.626,2.507,SMILE,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Other behaviours,Human,,STATE,187.369,189.120,1.751,LAUGH!,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,188.367,192.369,4.002,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,193.177,194.369,1.192,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,196.869,198.117,1.248,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,204.618,206.869,2.251,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,207.619,211.869,4.250,Look down once,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,229.620,232.871,3.251,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,234.118,235.619,1.501,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,239.169,239.617,0.448,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,window,STATE,253.641,253.868,0.227,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,254.869,255.618,0.749,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,255.869,259.619,3.750,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,256.368,260.117,3.749,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,261.183,271.367,10.184,Look down several times,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,261.192,265.620,4.428,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,272.867,274.869,2.002,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,276.944,278.368,1.424,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,279.118,280.119,1.001,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,283.117,283.871,0.754,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,301.123,303.370,2.247,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,302.368,311.119,8.751,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,314.118,323.868,9.750,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,318.870,320.870,2.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,324.119,333.869,9.750,Look down several times,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,336.112,338.870,2.758,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,340.369,341.869,1.500,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,366.370,381.712,15.342,,"During this period, looked down 2 times;but each less than 1s"
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Other behaviours,Human,,STATE,366.619,368.120,1.501,SMILE,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,369.372,376.120,6.748,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,383.117,386.869,3.752,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,391.118,392.120,1.002,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,394.618,400.869,6.251,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,411.619,419.379,7.760,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Environment,Turning,Environment,,STATE,413.131,425.619,12.488,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,423.118,425.869,2.751,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,429.619,430.119,0.500,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,431.278,432.368,1.090,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,438.119,448.119,10.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,456.868,461.118,4.250,Very short glance at the window,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Environment,Turning,Environment,,STATE,459.122,476.122,17.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,464.620,465.873,1.253,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,472.618,473.618,1.000,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,484.371,489.995,5.624,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,window,STATE,485.619,488.368,2.749,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,499.792,502.120,2.328,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,553.118,554.618,1.500,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,573.619,574.867,1.248,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,580.117,581.119,1.002,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,585.368,586.369,1.001,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,596.119,597.370,1.251,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,596.368,604.118,7.750,because of sudden brake.从前面的look up转换到了look around,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,609.368,613.119,3.751,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,615.918,624.619,8.701,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,TV,STATE,628.368,638.119,9.751,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,648.617,649.869,1.252,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,654.119,659.619,5.500,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,663.117,663.867,0.750,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,676.619,680.871,4.252,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look up,Human,TV,STATE,685.183,685.619,0.436,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,686.624,690.869,4.245,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,686.870,692.618,5.748,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,703.120,707.869,4.749,,
23no,2022-10-20 13:20:48,Participant 23 without prototype,syn-nikkie23-no.mp4,712.470,30.0,Sunny,Vehicle,End of the trial,,,POINT,709.620,709.620,NA,,
