Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,277.123,281.123,4.000,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,292.694,293.868,1.174,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,298.123,304.874,6.751,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,299.619,302.624,3.005,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,304.273,317.374,13.101,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,312.372,313.870,1.498,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,322.628,325.120,2.492,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,329.777,334.620,4.843,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,334.123,336.121,1.998,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Environment,Trucks,Environment,,STATE,345.618,351.369,5.751,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,349.119,353.621,4.502,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,356.618,359.624,3.006,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,374.121,377.379,3.258,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,380.870,384.119,3.249,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,404.127,407.627,3.500,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,406.868,409.870,3.002,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,409.125,411.124,1.999,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,410.666,419.368,8.702,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,427.369,430.118,2.749,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,432.455,432.868,0.413,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Environment,Turning,Environment,,STATE,448.870,461.873,13.003,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,471.368,491.869,20.501,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Environment,Turning,Environment,,STATE,495.374,512.624,17.250,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,500.368,501.121,0.753,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,501.869,503.370,1.501,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,506.117,506.619,0.502,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,521.376,526.373,4.997,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,527.867,529.622,1.755,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,548.778,555.123,6.345,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,594.623,597.121,2.498,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,595.371,599.622,4.251,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,600.161,602.370,2.209,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,602.623,605.123,2.500,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,603.120,612.620,9.500,And steering wheel,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,642.086,644.623,2.537,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,648.560,650.621,2.061,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,648.913,657.370,8.457,"By sudden brake
",
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,658.159,662.368,4.209,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look up,Human,TV,STATE,682.006,683.618,1.612,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Other behaviours,Human,,STATE,682.371,685.870,3.499,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,705.117,709.870,4.753,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Human,Look around,Human,TV,STATE,754.654,762.371,7.717,,
29no,2022-10-24 01:29:47,Participant 29 without prototype,syn-nikkie29-no.mp4,770.520,30.0,Sunny,Vehicle,End of the trial,,,POINT,765.870,765.870,NA,,
