Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,10.903,13.906,3.003,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,17.375,21.874,4.499,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,TV,STATE,17.900,18.867,0.967,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,TV,STATE,26.871,28.869,1.998,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Other behaviours,Human,,STATE,43.370,44.121,0.751,Smile,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,78.871,81.874,3.003,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look around,Human,TV,STATE,79.012,82.871,3.859,Triggered by prototype,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,88.370,90.870,2.500,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look around,Human,TV,STATE,90.621,101.871,11.250,Triggered by prototype,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Other behaviours,Human,,STATE,92.870,98.623,5.753,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,98.871,101.374,2.503,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look around,Human,TV,STATE,105.872,113.119,7.247,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,TV,STATE,125.711,126.240,0.529,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,TV,STATE,135.370,137.123,1.753,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Other behaviours,Human,,STATE,136.245,138.124,1.879,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,TV,STATE,147.371,148.376,1.005,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look up,Human,window,STATE,152.119,153.870,1.751,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,154.370,158.381,4.011,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Environment,Construction,Environment,,STATE,160.403,263.632,103.229,,
18with,2022-10-17 17:01:43,"Participant 18 with prototype
",syn-gp18-with.mp4,739.540,30.0,Sunny,Human,Other behaviours,Human,,STATE,161.372,164.620,3.248,,
