Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,123.180,127.131,3.951,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,139.371,140.371,1.000,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,148.619,149.618,0.999,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,155.681,156.368,0.687,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,161.736,166.869,5.133,Steering Wheel; look down once,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,170.088,171.119,1.031,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,173.783,175.617,1.834,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,180.374,183.881,3.507,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,183.114,184.123,1.009,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,window,STATE,186.422,187.880,1.458,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,196.209,197.619,1.410,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,200.344,204.125,3.781,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,214.348,215.621,1.273,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,226.059,226.868,0.809,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,232.398,235.872,3.474,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,241.550,242.119,0.569,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,248.294,250.121,1.827,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,252.872,256.126,3.254,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,260.015,262.365,2.350,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,267.620,268.868,1.248,STEERINGWHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,270.870,272.368,1.498,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,276.118,277.367,1.249,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,284.372,291.122,6.750,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,286.618,287.869,1.251,STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,288.497,289.620,1.123,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,292.685,293.347,0.662,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,294.432,297.369,2.937,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,304.286,305.147,0.861,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,318.868,321.871,3.003,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,319.373,321.873,2.500,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,322.369,323.870,1.501,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,325.618,326.367,0.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,327.368,328.618,1.250,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,330.459,332.867,2.408,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Environment,Trucks,Environment,,STATE,333.632,337.874,4.242,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,334.054,340.122,6.068,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,341.294,343.368,2.074,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,348.794,349.369,0.575,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,357.807,358.617,0.810,Maybe because of a truck appears in the front view.,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Environment,Trucks,Environment,,STATE,360.124,362.873,2.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,368.123,370.872,2.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,368.272,368.618,0.346,Because of lane changing,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,371.394,371.868,0.474,ONLY STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,372.618,373.868,1.250,ONLY STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,374.641,378.373,3.732,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,374.831,375.619,0.788,ONLY STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,376.850,379.868,3.018,AND STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,380.120,384.123,4.003,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,383.056,384.136,1.080,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,393.868,394.618,0.750,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,402.868,404.368,1.500,AND STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,410.718,424.369,13.651,look down once,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Environment,Turning,Environment,,STATE,416.373,429.129,12.756,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,425.091,428.870,3.779,look down once,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,430.118,431.368,1.250,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,436.370,437.118,0.748,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,443.046,443.867,0.821,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,446.868,447.617,0.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,None,STATE,450.556,451.367,0.811,Only steering wheel,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,453.118,458.617,5.499,AND STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Environment,Turning,Environment,,STATE,461.622,478.622,17.000,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,464.790,465.619,0.829,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,469.068,472.872,3.804,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,473.467,480.368,6.901,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,479.626,484.621,4.995,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,483.087,484.618,1.531,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,490.121,492.127,2.006,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,496.118,496.867,0.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,505.869,506.867,0.998,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,515.573,516.370,0.797,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,525.367,526.369,1.002,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,529.079,530.119,1.040,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,531.368,532.118,0.750,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,549.021,549.618,0.597,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,551.122,554.131,3.009,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,559.566,560.869,1.303,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,561.368,562.369,1.001,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,565.570,568.546,2.976,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,582.617,583.367,0.750,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,586.062,586.368,0.306,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,588.103,589.368,1.265,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Other behaviours,Human,,STATE,599.368,601.368,2.000,Scratching,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,599.869,602.872,3.003,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,601.620,603.118,1.498,AND STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,605.000,607.373,2.373,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,605.120,606.368,1.248,Definitly surprised by sudden brake and looked up,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,609.117,616.618,7.501,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,622.869,623.118,0.249,ONLY STEERING HWEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,634.871,637.622,2.751,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,639.617,641.132,1.515,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,643.368,648.367,4.999,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,658.120,659.618,1.498,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,661.868,662.867,0.999,ONLY STEERING WHEEL,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,678.368,686.867,8.499,Also the interior (front),
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,678.623,682.624,4.001,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look around,Human,TV,STATE,688.118,694.869,6.751,And steering wheel,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,711.618,712.617,0.999,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Human,Look up,Human,TV,STATE,715.369,718.118,2.749,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,722.375,726.631,4.256,,
09no,2022-10-11 21:58:02,Participant 09 without protoype,syn-nikkie09-no.mp4,738.470,30.0,Sunny,Vehicle,End of the trial,,,POINT,730.872,730.872,NA,,
