Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,29.118,31.618,2.500,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,36.120,39.619,3.499,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,40.371,43.871,3.500,Smile,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,48.033,49.133,1.100,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,86.121,88.628,2.507,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Environment,Trucks,Environment,,STATE,96.800,104.300,7.500,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,101.369,105.373,4.004,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,110.620,113.135,2.515,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,113.133,114.133,1.000,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,153.367,154.267,0.900,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Environment,Construction,Environment,,STATE,167.622,253.123,85.501,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,188.268,194.369,6.101,YAWN,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,191.200,192.233,1.033,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,208.125,212.867,4.742,"SMILE
",
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,259.000,260.167,1.167,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,279.875,283.869,3.994,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,287.619,294.622,7.003,Lean on the seat and yawn,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,288.371,290.369,1.998,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Environment,Trucks,Environment,,STATE,291.872,295.873,4.001,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,303.625,307.123,3.498,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,304.700,305.867,1.167,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,window,STATE,329.666,330.371,0.705,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,333.625,336.120,2.495,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,340.987,342.625,1.638,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,341.869,342.620,0.751,Smile and stop lean on the seat,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,342.800,343.533,0.733,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,375.119,378.119,3.000,touch eyes,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,388.127,396.124,7.997,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,421.300,422.267,0.967,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Environment,Turning,Environment,,STATE,430.122,444.125,14.003,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,432.121,448.629,16.508,"Lean on the seat, stratch, yawn",
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Environment,Turning,Environment,,STATE,482.117,501.375,19.258,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,510.123,513.618,3.495,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Other behaviours,Human,,STATE,511.120,518.872,7.752,"lean on the seat, yawn",
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,528.125,530.369,2.244,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,528.373,529.870,1.497,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look up,Human,TV,STATE,532.767,534.267,1.500,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,624.375,627.124,2.749,,
31no,2022-10-25 01:22:07,Participant 31 without prototype,syn-nikkie31-no.mp4,742.910,30.0,Sunny,Human,Look around,Human,TV,STATE,624.767,628.033,3.266,,
