Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Other behaviours,Human,,STATE,245.633,246.800,1.167,smile,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,TV,STATE,246.067,246.367,0.300,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,263.372,265.871,2.499,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,269.374,271.875,2.501,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,297.117,299.868,2.751,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,305.375,307.871,2.496,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,TV,STATE,308.909,309.633,0.724,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,319.120,321.619,2.499,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,374.376,377.874,3.498,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,TV,STATE,377.878,379.127,1.249,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,383.379,386.874,3.495,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,window,STATE,399.622,401.377,1.755,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Environment,Turning,Environment,,STATE,418.376,433.874,15.498,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,window,STATE,424.869,426.376,1.507,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,window,STATE,429.123,431.633,2.510,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,window,STATE,433.117,435.374,2.257,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Environment,Turning,Environment,,STATE,470.649,488.870,18.221,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,502.873,505.872,2.999,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,518.625,520.128,1.503,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,615.374,619.367,3.993,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Environment,Speed camera,Environment,,POINT,627.314,627.314,NA,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,628.374,631.621,3.247,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,628.622,631.125,2.503,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,window,STATE,651.377,652.624,1.247,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Human,Look up,Human,TV,STATE,655.400,656.400,1.000,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,709.627,713.128,3.501,,
34no,2022-10-25 21:36:35,Participant 34 without prototype,syn-nikkie34-no.mp4,739.840,30.0,Sunny,Vehicle,End of the trial,,,POINT,737.120,737.120,NA,,
