Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,382.621,385.619,2.998,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,383.600,390.371,6.771,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,401.120,406.127,5.007,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,416.623,419.620,2.997,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,429.371,431.620,2.249,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Environment,Turning,Environment,,STATE,444.622,458.123,13.501,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,491.869,493.117,1.248,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Environment,Turning,Environment,,STATE,494.121,510.619,16.498,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,495.060,496.119,1.059,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,519.533,520.033,0.500,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,524.621,528.124,3.503,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Other behaviours,Human,,STATE,569.124,573.138,4.014,"smile
",
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,590.371,593.870,3.499,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,607.867,608.467,0.600,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,644.933,645.867,0.934,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Deceleration,Vehicle,,STATE,647.894,649.870,1.976,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,648.333,649.400,1.067,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,660.121,665.629,5.508,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,743.033,744.133,1.100,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Human,Look up,Human,TV,STATE,751.833,753.633,1.800,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,752.120,757.119,4.999,,
33no,2022-10-25 12:06:36,Participant 33 without prototype,syn-gp33-no.mp4,758.610,30.0,Cloudy,Vehicle,End of the trial,,,POINT,755.824,755.824,NA,,
