Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,window,STATE,11.075,12.576,1.501,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,17.145,21.168,4.023,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,window,STATE,20.588,21.047,0.459,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,37.075,40.669,3.594,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,63.178,64.546,1.368,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Other behaviours,Human,,STATE,98.375,102.958,4.583,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,101.377,104.877,3.500,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,101.876,103.877,2.001,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,106.633,109.054,2.421,look down once,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,115.056,115.309,0.253,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,125.360,126.364,1.004,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,126.814,129.404,2.590,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,155.556,158.018,2.462,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Other behaviours,Human,,STATE,167.507,172.156,4.649,smile,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,172.614,174.865,2.251,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,176.911,179.623,2.712,And steering wheel,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Environment,Construction,Environment,,STATE,178.079,269.829,91.750,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look around,Human,window,STATE,180.788,184.038,3.250,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,188.425,190.173,1.748,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,193.221,194.721,1.500,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,228.505,235.254,6.749,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,262.288,265.037,2.749,looked at the roof first. So he was not trying to get some info.,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,271.174,271.931,0.757,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,TV,STATE,275.761,276.761,1.000,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,306.584,310.082,3.498,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,311.961,314.461,2.500,,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,331.857,534.141,202.284,stopped watching,
26no,2022-10-24 00:16:25,Participant 26 without prototype,syn-gp26-no.mp4,791.170,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,342.089,344.084,1.995,,
