Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,79.972,84.319,4.347,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,84.928,95.531,10.603,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,"window,TV",STATE,96.538,113.290,16.752,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,98.250,106.134,7.884,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,112.432,114.929,2.497,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,117.395,124.859,7.464,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,120.563,123.076,2.513,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,125.945,128.778,2.833,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,129.593,130.699,1.106,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,132.993,136.621,3.628,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,137.866,141.509,3.643,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,142.668,143.837,1.169,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,145.099,148.941,3.842,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,152.428,154.097,1.669,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,"window,TV",STATE,164.189,196.554,32.365,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Environment,Construction,Environment,,STATE,173.824,263.456,89.632,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,197.805,227.253,29.448,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,232.760,237.346,4.586,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,238.518,239.804,1.286,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,241.755,246.234,4.479,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,247.244,251.068,3.824,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,253.399,255.323,1.924,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,256.030,260.118,4.088,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,261.090,265.666,4.576,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,267.345,268.043,0.698,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,269.293,270.293,1.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,271.879,274.134,2.255,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,277.162,279.635,2.473,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,281.931,284.181,2.250,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,289.595,292.188,2.593,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,292.212,295.215,3.003,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,292.897,294.485,1.588,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,296.036,299.404,3.368,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,299.909,303.160,3.251,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,304.317,311.496,7.179,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,316.217,317.467,1.250,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,321.268,325.601,4.333,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,328.688,331.816,3.128,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,340.950,341.700,0.750,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,349.083,349.584,0.501,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,357.007,362.760,5.753,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,362.707,364.208,1.501,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,365.390,370.645,5.255,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,373.358,374.605,1.247,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,384.576,387.327,2.751,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,388.177,390.913,2.736,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,392.001,398.507,6.506,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,394.711,397.209,2.498,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,404.211,407.712,3.501,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,409.270,424.658,15.388,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,414.355,416.861,2.506,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,435.001,439.839,4.838,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,445.012,452.514,7.502,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Environment,Turning,Environment,,STATE,454.576,469.823,15.247,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,456.774,458.735,1.961,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,460.362,461.612,1.250,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,463.070,466.070,3.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,467.328,472.745,5.417,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,475.082,479.081,3.999,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,481.758,483.426,1.668,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,484.425,486.425,2.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,487.512,491.561,4.049,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Environment,Turning,Environment,,STATE,512.913,533.669,20.756,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,519.077,519.878,0.801,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,525.423,526.801,1.378,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,531.553,532.052,0.499,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,533.515,548.657,15.142,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Other behaviours,Human,,STATE,533.977,548.729,14.752,lean on the seat and hold the handle,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,544.668,549.166,4.498,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,552.615,553.865,1.250,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,567.342,568.591,1.249,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,577.238,577.685,0.447,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,582.000,587.696,5.696,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,599.538,602.538,3.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,600.667,621.563,20.896,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,610.300,612.300,2.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,624.400,632.900,8.500,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,639.292,649.540,10.248,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Other behaviours,Human,,STATE,653.179,655.349,2.170,touch hair,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,653.679,662.929,9.250,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,685.918,688.586,2.668,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,693.928,695.576,1.648,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Deceleration,Vehicle,,STATE,694.470,696.470,2.000,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,"window,TV",STATE,696.437,706.099,9.662,And interior,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,707.398,710.238,2.840,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,715.353,719.852,4.499,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,730.671,732.172,1.501,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,734.508,739.010,4.502,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,765.996,771.498,5.502,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look around,Human,TV,STATE,770.004,777.887,7.883,,And steering wheel
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Other behaviours,Human,,STATE,778.886,790.638,11.752,touch hair and face,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Human,Look up,Human,TV,STATE,786.060,790.022,3.962,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,Lane change,Vehicle,,STATE,799.951,803.453,3.502,,
25no,2022-10-21 14:56:26,Participant 25 without prototype,syn-25gp-no.mp4,808.060,23.98,Rainy,Vehicle,End of the trial,,,POINT,803.868,803.868,NA,,
