Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,146.121,148.900,2.779,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Other behaviours,Human,,STATE,146.733,149.467,2.734,Touch ear,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,162.872,175.372,12.500,Steering wheel 抖动吸引目光，并转而看TV,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Construction,Environment,,STATE,166.623,246.633,80.010,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Trucks,Environment,,STATE,196.873,199.372,2.499,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,213.000,218.333,5.333,And brake,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,222.125,232.868,10.743,Look at the steering wheel(shaking),
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,251.369,255.869,4.500,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,253.624,256.372,2.748,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,266.776,270.120,3.344,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,269.871,272.870,2.999,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,277.373,280.120,2.747,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,278.869,280.375,1.506,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Trucks,Environment,,STATE,281.125,284.871,3.746,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,289.121,299.372,10.251,Steering wheel shaking,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,291.123,294.125,3.002,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,324.133,325.100,0.967,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,326.622,329.767,3.145,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,328.872,330.619,1.747,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Trucks,Environment,,STATE,332.623,335.621,2.998,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,337.122,338.872,1.750,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,339.123,341.623,2.500,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,356.121,359.052,2.931,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,376.300,378.167,1.867,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,377.122,380.378,3.256,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,381.500,385.233,3.733,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,383.130,386.379,3.249,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Turning,Environment,,STATE,418.120,432.123,14.003,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,431.628,432.624,0.996,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,445.410,450.372,4.962,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,447.870,450.620,2.750,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Environment,Turning,Environment,,STATE,467.630,485.118,17.488,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,469.129,471.875,2.746,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,474.133,478.767,4.634,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Other behaviours,Human,,STATE,475.767,480.133,4.366,Strech and yawn,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,484.372,490.373,6.001,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,486.621,489.371,2.750,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,503.369,505.871,2.502,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,545.623,548.125,2.502,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,554.622,556.623,2.001,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,597.621,612.122,14.501,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,604.623,606.873,2.250,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,608.621,611.371,2.750,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,613.234,617.374,4.140,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,TV,STATE,633.526,635.626,2.100,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Other behaviours,Human,,STATE,660.630,665.877,5.247,Yawn,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,666.872,676.131,9.259,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Other behaviours,Human,,STATE,668.130,672.622,4.492,Stretch,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look up,Human,TV,STATE,684.042,686.372,2.330,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,688.868,704.624,15.756,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,690.875,693.622,2.747,,
04with,2022-10-26 02:14:54,Participant 04 with prototype,syn-gp04-with.mp4,718.810,30.0,Sunny,Vehicle,End of the trial,,,POINT,715.630,715.630,NA,,
