Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,252.066,252.317,0.251,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,256.774,257.312,0.538,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,258.707,259.160,0.453,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,260.370,261.125,0.755,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,268.663,269.302,0.639,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,271.121,271.899,0.778,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,278.997,279.806,0.809,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,280.875,299.743,18.868,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,283.968,287.468,3.500,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,291.720,294.728,3.008,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,300.653,300.905,0.252,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,301.904,304.404,2.500,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,306.496,328.230,21.734,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,321.057,323.813,2.756,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Environment,Trucks,Environment,,STATE,326.563,330.560,3.997,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,328.979,329.979,1.000,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,330.479,332.317,1.838,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,333.026,333.175,0.149,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,333.566,336.565,2.999,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,338.059,338.784,0.725,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,339.490,340.739,1.249,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,342.370,346.870,4.500,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,347.417,365.641,18.224,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,368.093,368.517,0.424,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,369.732,370.230,0.498,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,375.438,375.937,0.499,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,377.193,377.443,0.250,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,379.073,381.741,2.668,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,384.074,385.077,1.003,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,392.327,393.080,0.753,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,394.170,407.422,13.252,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,395.823,402.818,6.995,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,407.849,408.600,0.751,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,410.726,411.479,0.753,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,413.858,414.357,0.499,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,417.694,418.192,0.498,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,425.827,426.325,0.498,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,429.086,429.827,0.741,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Environment,Turning,Environment,,STATE,440.223,454.186,13.963,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,441.427,451.927,10.500,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,462.531,463.280,0.749,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,467.580,471.825,4.245,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,472.787,524.423,51.636,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Environment,Turning,Environment,,STATE,487.445,505.186,17.741,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,512.437,515.939,3.502,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,530.889,533.143,2.254,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,531.138,531.389,0.251,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,540.232,554.121,13.889,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,557.499,566.249,8.750,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,567.342,571.593,4.251,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,574.307,576.268,1.961,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,576.934,580.687,3.753,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,581.481,666.609,85.128,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Environment,Trucks,Environment,,STATE,610.143,616.394,6.251,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Deceleration,Vehicle,,STATE,620.857,624.063,3.206,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,665.185,668.684,3.499,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,667.358,668.609,1.251,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,673.574,674.578,1.004,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,Lane change,Vehicle,,STATE,684.920,689.422,4.502,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,691.801,692.300,0.499,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,"window,TV",STATE,706.189,719.192,13.003,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look up,Human,TV,STATE,722.497,724.249,1.752,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Human,Look around,Human,TV,STATE,725.836,734.835,8.999,,
14with,2022-10-14 17:17:11,Participant 14 with prototype,syn-gp14-with.mp4,739.110,23.98,Sunny,Vehicle,End of the trial,,,POINT,734.593,734.593,NA,,
