Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Environment,Trucks,Environment,,STATE,301.622,306.123,4.501,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,304.797,308.111,3.314,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,308.989,310.440,1.451,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,311.133,314.134,3.001,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,319.594,321.594,2.000,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,None,STATE,329.862,330.647,0.785,Steering Wheel,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,window,STATE,331.357,332.106,0.749,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,332.361,335.859,3.498,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,351.357,355.360,4.003,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Other behaviours,Human,,STATE,369.018,374.518,5.500,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,369.227,370.479,1.252,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,376.486,379.487,3.001,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,385.789,387.789,2.000,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,386.036,389.037,3.001,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,391.540,395.043,3.503,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,396.289,398.798,2.509,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,409.268,411.269,2.001,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,415.788,418.733,2.945,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,415.986,421.734,5.748,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,419.613,422.040,2.427,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Environment,Turning,Environment,,STATE,459.041,473.537,14.496,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,TV,STATE,473.893,477.699,3.806,AND STEERING WHEEL,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,None,STATE,481.465,483.465,2.000,STEERING WHEEL,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,window,STATE,491.768,493.686,1.918,AND STEERING WHEEL,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,501.150,503.401,2.251,"AND INTERIOR
",
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Environment,Turning,Environment,,STATE,508.907,526.408,17.501,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,512.663,513.912,1.249,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,523.006,525.506,2.500,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,528.007,532.006,3.999,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,TV,STATE,556.999,561.749,4.750,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,575.506,577.007,1.501,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,579.062,588.563,9.501,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,584.150,586.652,2.502,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,590.961,598.865,7.904,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,605.237,607.237,2.000,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,605.389,610.213,4.824,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,"window,TV",STATE,612.638,615.388,2.750,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,617.684,618.683,0.999,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Deceleration,Vehicle,,STATE,655.122,656.739,1.617,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,655.699,664.818,9.119,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Other behaviours,Human,,STATE,663.706,667.149,3.443,"突然笑了，但是是抬头的时候。不知道想到了什么开心的事情
",
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,667.359,670.868,3.509,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,670.694,677.945,7.251,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,724.666,728.667,4.001,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,730.631,731.880,1.249,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look around,Human,"window,TV",STATE,733.759,736.888,3.129,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Human,Look up,Human,TV,STATE,741.183,742.433,1.250,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,Lane change,Vehicle,,STATE,774.092,777.596,3.504,,
24no,2022-10-21 11:42:57,Participant 24 without prototype,syn-gp24-no.mp4,781.250,23.98,Cloudy,Vehicle,End of the trial,,,POINT,776.877,776.877,NA,,
