Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,238.641,244.870,6.229,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,275.367,276.618,1.251,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,284.869,290.621,5.752,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,289.189,294.620,5.431,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,"window,TV",STATE,298.119,312.618,14.499,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,307.622,313.121,5.499,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,"window,TV",STATE,314.369,323.120,8.751,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,317.119,319.370,2.251,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,330.410,331.620,1.210,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,345.619,347.622,2.003,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,356.627,358.877,2.250,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,360.303,361.869,1.566,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,367.123,368.878,1.755,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,394.077,395.869,1.792,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,407.872,410.870,2.998,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,408.373,413.873,5.500,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,412.117,417.623,5.506,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,420.267,421.118,0.851,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,440.967,441.869,0.902,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,449.121,452.369,3.248,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Environment,Turning,Environment,,STATE,452.131,466.372,14.241,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,455.370,460.869,5.499,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,462.370,468.121,5.751,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Environment,Turning,Environment,,STATE,500.878,519.122,18.244,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,510.368,514.870,4.502,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,"window,TV",STATE,526.871,533.119,6.248,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,528.374,531.373,2.999,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,553.162,553.518,0.356,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,566.043,576.627,10.584,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,571.622,573.624,2.002,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,580.118,580.620,0.502,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,"window,TV",STATE,585.574,593.620,8.046,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,586.161,588.622,2.461,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,605.017,607.121,2.104,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,605.621,607.636,2.015,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,609.871,610.868,0.997,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,623.059,624.372,1.313,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,626.619,627.872,1.253,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,639.620,640.869,1.249,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Other behaviours,Human,,STATE,640.370,642.869,2.499,Smile but after look up(second time),
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,665.450,666.619,1.169,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Deceleration,Vehicle,,STATE,675.056,677.621,2.565,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,681.820,687.869,6.049,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,715.801,716.620,0.819,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,723.872,726.370,2.498,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,725.868,730.371,4.503,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,TV,STATE,728.118,735.368,7.250,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Environment,Trucks,Environment,,STATE,731.619,733.372,1.753,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look around,Human,"window,TV",STATE,737.623,745.370,7.747,AND STEERING WHEEL,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,743.870,746.368,2.498,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Human,Look up,Human,TV,STATE,765.633,766.374,0.741,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,Lane change,Vehicle,,STATE,766.371,770.118,3.747,,
29with,2022-10-24 02:54:34,Participant 29 with prototype,syn-nikkie29-with.mp4,780.120,30.0,,Vehicle,End of the trial,,,POINT,770.119,770.119,NA,,
