Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,523.675,527.673,3.998,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,540.773,543.274,2.501,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,545.569,546.535,0.966,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,560.380,562.129,1.749,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,567.185,569.592,2.407,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,581.734,583.732,1.998,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,604.670,607.678,3.008,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,611.805,613.552,1.747,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look around,Human,"window,TV",STATE,629.451,635.287,5.836,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Other behaviours,Human,,STATE,629.529,630.778,1.249,smile,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Deceleration,Vehicle,,STATE,639.165,641.750,2.585,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look around,Human,TV,STATE,639.525,650.330,10.805,Triggered by sudden brake,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,646.963,648.964,2.001,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,651.513,652.766,1.253,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,662.813,664.813,2.000,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,687.876,693.466,5.590,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,Lane change,Vehicle,,STATE,693.834,697.088,3.254,,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Human,Look up,Human,TV,STATE,710.961,713.329,2.368,And steering wheel,
12no,2022-10-13 20:13:25,Participant 12 without prototype,syn-gp12-no.mp4,751.040,23.98,,Vehicle,End of the trial,,,POINT,747.405,747.405,NA,,
