Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,93.868,98.869,5.001,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,93.869,96.869,3.000,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,TV,STATE,99.618,102.869,3.251,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,104.117,109.621,5.504,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,TV,STATE,110.870,114.869,3.999,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,123.117,133.119,10.002,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,125.627,128.627,3.000,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,TV,STATE,149.870,153.121,3.251,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,155.617,159.121,3.504,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Environment,Construction,Environment,,STATE,175.871,268.121,92.250,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,183.256,189.268,6.012,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,190.271,221.370,31.099,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look up,Human,TV,STATE,232.061,232.528,0.467,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,TV,STATE,246.118,253.374,7.256,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look up,Human,TV,STATE,254.370,256.618,2.248,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look up,Human,"window,TV",STATE,285.339,286.772,1.433,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,286.619,289.867,3.248,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,287.909,359.623,71.714,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,303.372,305.875,2.503,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,311.875,315.870,3.995,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,346.000,347.372,1.372,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Other behaviours,Human,,STATE,352.872,357.370,4.498,check back view,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,367.158,369.619,2.461,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,370.867,395.869,25.002,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,TV,STATE,409.623,412.871,3.248,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,412.122,415.122,3.000,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look up,Human,"window,TV",STATE,418.617,420.119,1.502,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,426.124,429.126,3.002,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Look around,Human,"window,TV",STATE,442.621,695.987,253.366,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Environment,Turning,Environment,,STATE,455.124,468.302,13.178,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Environment,Turning,Environment,,STATE,502.123,518.621,16.498,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,530.870,534.868,3.998,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,544.622,547.120,2.498,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,572.624,575.119,2.495,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,635.122,638.122,3.000,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Deceleration,Vehicle,,STATE,650.817,653.679,2.862,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,686.120,688.621,2.501,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Environment,Trucks,Environment,,STATE,692.372,695.371,2.999,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Human,Other behaviours,Human,,STATE,742.369,744.867,2.498,SMILE,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,Lane change,Vehicle,,STATE,755.122,758.621,3.499,,
26with,2022-10-24 00:50:16,Participant 26 with prototype,syn-nikkie26-with.mp4,771.880,30.0,Cloudy,Vehicle,End of the trial,,,POINT,766.721,766.721,NA,,
