Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,339.368,340.617,1.249,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,TV,STATE,343.871,348.370,4.499,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,344.654,346.374,1.720,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,353.622,354.620,0.998,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,359.120,361.621,2.501,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,TV,STATE,359.621,363.117,3.496,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,414.119,418.125,4.006,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,419.870,421.121,1.251,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,425.123,428.125,3.002,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Environment,Turning,Environment,,STATE,456.868,468.872,12.004,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,461.870,464.370,2.500,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,465.868,467.124,1.256,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,469.119,470.618,1.499,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,477.870,478.871,1.001,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Environment,Turning,Environment,,STATE,501.882,518.622,16.740,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,507.868,508.872,1.004,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,517.618,519.120,1.502,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,522.472,523.119,0.647,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,526.087,530.619,4.532,Bus passing by.,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Environment,Trucks,Environment,,STATE,527.370,531.370,4.000,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,534.871,537.872,3.001,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,535.120,539.879,4.759,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,540.873,543.868,2.995,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,546.371,547.370,0.999,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,551.374,553.370,1.996,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,564.372,565.876,1.504,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,TV,STATE,564.867,568.867,4.000,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,582.867,583.867,1.000,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,587.369,590.590,3.221,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,631.493,632.618,1.125,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,641.789,642.869,1.080,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,644.871,646.122,1.251,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,645.868,649.619,3.751,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,TV,STATE,647.119,651.620,4.501,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,653.119,654.618,1.499,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,656.619,657.371,0.752,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,660.124,664.123,3.999,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,662.620,665.120,2.500,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,690.618,691.619,1.001,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,692.619,695.119,2.500,Look down once less than 0.5s,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,698.619,701.371,2.752,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,702.870,704.369,1.499,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,TV,STATE,719.370,723.369,3.999,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,725.618,726.869,1.251,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,735.362,736.118,0.756,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,736.370,737.118,0.748,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,754.618,756.619,2.001,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look up,Human,TV,STATE,757.120,758.617,1.497,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,763.871,768.372,4.501,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,765.120,774.120,9.000,,
17no,2022-10-15 15:41:53,Participant 17 without prototype,syn-nikkie17-no.mp4,778.580,30.0,Sunny,Vehicle,End of the trial,,,POINT,772.371,772.371,NA,,
