Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,122.315,137.623,15.308,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,129.621,131.128,1.507,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,138.870,150.369,11.499,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,165.120,167.870,2.750,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,170.368,171.372,1.004,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,173.619,176.119,2.500,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,177.119,186.379,9.260,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,180.622,183.620,2.998,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,189.869,193.120,3.251,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,194.369,198.869,4.500,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,200.869,205.278,4.409,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,206.282,207.644,1.362,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,208.619,209.621,1.002,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,211.119,217.120,6.001,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,241.209,266.119,24.910,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,243.120,246.619,3.499,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,256.000,259.618,3.618,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,267.961,270.118,2.157,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,275.722,278.368,2.646,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,284.704,288.434,3.730,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,286.871,288.375,1.504,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,289.456,290.620,1.164,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,293.092,300.620,7.528,Triggered by continuous high quickness lane changing or the prototype.,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,295.314,297.371,2.057,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,303.621,307.370,3.749,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Other behaviours,Human,,STATE,325.120,327.120,2.000,SMILE,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,350.093,358.624,8.531,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,351.365,359.871,8.506,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,366.273,367.280,1.007,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,391.373,394.370,2.997,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Environment,Turning,Environment,,STATE,393.877,404.872,10.995,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,395.369,401.869,6.500,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Other behaviours,Human,,STATE,425.870,427.870,2.000,SMILE,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Environment,Turning,Environment,,STATE,438.372,455.377,17.005,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,442.370,443.870,1.500,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,444.872,445.389,0.517,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Other behaviours,Human,,STATE,449.120,453.368,4.248,Look at interior and yawn,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,464.374,468.871,4.497,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,473.514,491.722,18.208,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,478.369,479.873,1.504,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Environment,Trucks,Environment,,STATE,483.622,489.121,5.499,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,492.718,498.100,5.382,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,496.370,498.621,2.251,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,499.095,500.622,1.527,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,501.669,506.931,5.262,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,507.869,513.620,5.751,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,514.731,527.369,12.638,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,516.369,519.870,3.501,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,TV,STATE,530.368,530.871,0.503,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,536.049,542.868,6.819,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,543.508,552.372,8.864,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Other behaviours,Human,,STATE,548.870,551.621,2.751,"scratch and look at the window
",
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,556.119,593.119,37.000,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,565.373,567.619,2.246,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,573.375,576.370,2.995,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,"window,TV",STATE,616.118,627.372,11.254,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look up,Human,None,STATE,639.868,640.870,1.002,Steering Wheel,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Look around,Human,TV,STATE,661.539,667.119,5.580,,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Human,Other behaviours,Human,,STATE,661.539,665.119,3.580,scratch,
23with,2022-10-20 22:26:42,Participant 23 with prototype,syn-nikkie23-with.mp4,685.420,30.0,Sunny,Vehicle,End of the trial,,,POINT,676.868,676.868,NA,,
