Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,3.620,4.369,0.749,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,11.624,13.120,1.496,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,24.867,25.368,0.501,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,25.868,28.367,2.499,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Other behaviours,Human,,STATE,26.618,28.618,2.000,Touch the nose,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,39.372,40.872,1.500,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,39.622,42.121,2.499,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,41.367,42.369,1.002,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,43.618,44.867,1.249,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,58.618,61.616,2.998,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,59.373,62.618,3.245,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,88.367,89.868,1.501,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,90.372,92.871,2.499,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,94.868,97.372,2.504,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,104.120,105.118,0.998,Triggered by a overtaking car.Glanced at the TV when looking back to the ipad,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,116.872,120.371,3.499,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Human,Look up,Human,TV,STATE,121.127,122.120,0.993,,
09with,2022-10-12 12:32:14,Participant 09 with prototype,syn-gp09-with.mp4,717.250,30.0,Sunny,Environment,Trucks,Environment,,STATE,127.873,130.700,2.827,,
