Observation id,Observation date,Description,Media file,Total length,FPS,Weather,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,407.567,408.133,0.566,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,407.874,410.876,3.002,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,412.133,412.833,0.700,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Other behaviours,Human,,STATE,412.233,413.133,0.900,"lean on the seat
",
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Other behaviours,Human,,STATE,417.372,423.373,6.001,yawn,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Environment,Turning,Environment,,STATE,445.125,457.118,11.993,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,445.367,447.867,2.500,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Other behaviours,Human,,STATE,461.122,465.624,4.502,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,"window,TV",STATE,462.700,465.267,2.567,Looking at TV and the window was triggered by touching eyes.,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Other behaviours,Human,,STATE,479.119,486.622,7.503,yawn,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Environment,Turning,Environment,,STATE,491.626,510.374,18.748,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,518.871,523.875,5.004,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look around,Human,TV,STATE,519.367,523.733,4.366,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Other behaviours,Human,,STATE,521.033,523.633,2.600,sit straight and touch eyes,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,537.900,539.667,1.767,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,539.374,541.373,1.999,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,544.621,547.622,3.001,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,546.533,547.933,1.400,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,605.700,606.867,1.167,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,608.167,610.133,1.966,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,608.370,611.876,3.506,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Deceleration,Vehicle,,STATE,635.266,637.871,2.605,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,635.900,638.700,2.800,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,645.633,647.967,2.334,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,646.125,650.618,4.493,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,678.200,679.233,1.033,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,714.167,715.267,1.100,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Human,Look up,Human,TV,STATE,739.833,741.667,1.834,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,Lane change,Vehicle,,STATE,740.625,745.122,4.497,,
31with,2022-10-25 10:34:33,Participant 31 with prototype,syn-nikkie31-with.mp4,756.950,30.0,Sunny,Vehicle,End of the trial,,,POINT,753.623,753.623,NA,,
